0,0.017318,0.17826,0,0.004822,0,0.12408,0,0.0045998,0,0.044038,0.00021424,0.00040718,0.028669,0.037189,0.00032446,9.2088e-05,0.026839,0.098085,0.0015357,0.091894,0.070258,0.07824,0.00037861,0.10656,0.065007,0.040235,0.035354,0.075807,0.09125,0.02829,0.04805,0.077248,0.079304,0.16725,0.023084,0.26037,0.02556,0.14911,0.024861,0.24032,0.036427,0.01382,0.088876,0.091254,0.012106,0.015801,0.11623,0.1127,0.014198,0.039755,0.14423,0.037209,0,0.046452,0.17611,0.045014,0.00031467,0.66793,0.37868,0.038161,0.01576,0.00098645,0.13239,0.00023356,0.01759,0.00049488,0.15438,0.00020503,0.0029696,0.041116,0.042349,0.003305,0.0014051,0.067416,0.075098,0.002522,0.066788,0.18488,0.063685,0.001034,0.14848,0.15361,0.13029,0.0010762,0.18551,0.18111,0.0076509,0.041737,0.18951,0.16943,0.033732,0.01617,0.51321,0.032438,0.025992,0.052193,0.44653,0.035043,0.026262,0.06186,0.12372,0.010301,0.014385,0.13093,0.13696,0.010893,0.0098494,0.10531,0.010183,0.0099795,0.025753,0.20132,0.022449,0.0084154,0.0109,0.074285,0.27007,0.21501,0.0028538,0.026737,0,0.0027285,0,0.01513,0,0.0019655,0,0.0067562,0.00067451,0.00050046,0.0061252,0.0027037,0.00096941,0,0.0064685,0.083021,0.015341,0.055771,0.0094185,0.057974,0.009129,0.060855,0.014196,0.47604,0.37631,0.05476,0.10019,0.32974,0.32529,0.12134,0.064403,0.49412,0.05175,0.061183,0.062481,0.24862,0.058224,0.096734,0.080415,0.02477,0.027708,0.021397,0.010628,0.011082,0.026197,0.033932,0.034936,0.019437,0.016607,0.013159,0,0.012307,0.017995,0.027886,0.0011647,0.1401,0.064958
0,0.014554,0.17153,0,0.0025863,0,0.14252,0,0.0043501,0,0.039872,0,0.00065613,0.032586,0.027289,0.00012268,0.00038053,0.038811,0.093105,0.0020323,0.074296,0.081169,0.083591,0.0015102,0.085167,0.091717,0.048201,0.034646,0.09277,0.091457,0.033093,0.039257,0.10518,0.096996,0.18091,0.02254,0.25986,0.026691,0.16084,0.032641,0.2903,0.046317,0.012633,0.092587,0.098093,0.014978,0.014452,0.11551,0.11174,0.01303,0.032307,0.13569,0.032118,0.00013304,0.036735,0.18333,0.034994,0.00037844,0.63627,0.37008,0.061911,0.022007,0.00014177,0.13434,0.00014024,0.020737,0.0002052,0.12338,0.00053851,0.00348,0.050238,0.049752,0.0026915,0.0042303,0.036698,0.03691,0.0042414,0.078129,0.20802,0.078085,0.0025406,0.071778,0.12577,0.068342,0.0018413,0.22484,0.2049,0.018547,0.033268,0.13022,0.13181,0.023172,0.024697,0.59626,0.038924,0.060762,0.027897,0.31507,0.02619,0.057203,0.039669,0.10598,0.012878,0.013756,0.070843,0.072263,0.013058,0.010975,0.10452,0.018291,0.012979,0.015737,0.12282,0.01907,0.011915,0.017377,0.10887,0.33666,0.32006,0.0024876,0.017391,0,0.0012528,0,0.018017,0,0.0035276,0,0.0058522,0.00066451,0.00071878,0.0043118,0.0047677,0.00053923,0.00038798,0.0098228,0.049949,0.013222,0.049359,0.011412,0.04337,0.0081736,0.049104,0.0094949,0.43012,0.37253,0.037522,0.080753,0.30059,0.32894,0.090858,0.049005,0.57904,0.04634,0.064001,0.048609,0.28123,0.054493,0.072831,0.054625,0.012824,0.02418,0.023582,0.011573,0.0061699,0.022018,0.026839,0.012592,0.012548,0.017757,0.013622,0.00025735,0.010044,0.018425,0.01565,0.00042887,0.086087,0.052266
0,0.010224,0.16549,0,0.0049331,0,0.16571,0,0.0035416,0,0.036619,0.00034613,0.00037221,0.032735,0.027074,0.00017877,0.00028526,0.031412,0.07945,0.0016827,0.078613,0.080602,0.071763,0.0018293,0.077942,0.093814,0.047066,0.052214,0.10109,0.11554,0.055633,0.065901,0.10021,0.11659,0.17336,0.032848,0.27689,0.022243,0.18472,0.030368,0.28785,0.031854,0.019257,0.099822,0.098229,0.015233,0.013583,0.11448,0.12271,0.01582,0.036779,0.17258,0.029201,0.00027418,0.032843,0.16202,0.032857,9.8849e-05,0.59433,0.39067,0.054611,0.020353,0.00014823,0.11339,0.0001989,0.01714,0.00042439,0.16387,7.3854e-05,0.0036026,0.067414,0.071236,0.0019759,0.0032625,0.053404,0.047869,0.0020966,0.11793,0.19619,0.11942,0.0024915,0.10326,0.13839,0.11115,0.003473,0.21767,0.20147,0.018802,0.029011,0.16479,0.15783,0.0349,0.017958,0.53652,0.042171,0.035739,0.047822,0.36718,0.050882,0.034443,0.036774,0.112,0.0095225,0.017226,0.12426,0.12175,0.013976,0.007761,0.11698,0.012684,0.0097605,0.02877,0.13027,0.023302,0.011726,0.012655,0.14585,0.30035,0.26368,0.0023009,0.016775,0,0.0013215,0,0.013662,0,0.001285,0,0.0032056,0,0.00053874,0.0026925,0.005638,0,0.00025791,0.0066738,0.037738,0.010543,0.042562,0.008029,0.035397,0.0066824,0.042145,0.0078637,0.39815,0.46351,0.039186,0.086237,0.32563,0.36277,0.11073,0.043559,0.51705,0.041372,0.057693,0.043807,0.2509,0.048861,0.07564,0.048193,0.013963,0.020183,0.020314,0.0090692,0.0098779,0.023024,0.020118,0.013634,0.013035,0.012247,0.0079135,0.00024172,0.0077668,0.013237,0.011884,0.00036071,0.076723,0.045844
0,0.013461,0.19658,0,0.0027486,9.1258e-05,0.19826,0.00010039,0.0019698,0,0.039417,0.00067778,0.00023658,0.034419,0.033714,7.4298e-05,0.00021615,0.034455,0.078349,0.0022697,0.08012,0.048905,0.092639,0.0027594,0.086316,0.061084,0.053479,0.056728,0.048737,0.061473,0.067214,0.062254,0.070037,0.069364,0.14548,0.028293,0.1741,0.02551,0.19153,0.032004,0.20397,0.03289,0.014557,0.096004,0.10102,0.016731,0.013122,0.10641,0.10684,0.01178,0.032159,0.16408,0.038371,0.00048361,0.034694,0.16656,0.033102,0.00014896,0.66798,0.41204,0.065634,0.017928,0.00038878,0.20631,0.00029682,0.018457,0.00026728,0.2079,0.00042343,0.0020513,0.070238,0.050518,0.0031226,0.0033266,0.052737,0.052086,0.0046939,0.10541,0.16572,0.11495,0.005059,0.097585,0.11054,0.10136,0.0048908,0.15443,0.20539,0.035581,0.041898,0.11675,0.1274,0.043676,0.02921,0.47413,0.055326,0.053367,0.042259,0.33195,0.048962,0.055886,0.03569,0.12108,0.01109,0.018628,0.10313,0.097805,0.01442,0.009456,0.14311,0.013313,0.010702,0.023181,0.18027,0.021107,0.011364,0.016506,0.19567,0.33918,0.34293,0.0039818,0.023174,0,0.0026136,0,0.020692,0,0.0037055,0,0.0050853,0.00039382,0.00081903,0.0078512,0.0048136,0.00049981,0.00033218,0.0096904,0.059743,0.011626,0.053298,0.013305,0.055594,0.0113,0.059481,0.013574,0.42431,0.35696,0.04596,0.091493,0.37288,0.32271,0.067978,0.068492,0.53155,0.050086,0.055998,0.05163,0.29324,0.054326,0.086851,0.05984,0.01487,0.024239,0.023937,0.014373,0.012099,0.03433,0.031958,0.021895,0.018986,0.017428,0.013796,0.0001207,0.016632,0.016521,0.021143,0.00073999,0.11614,0.06344
0,0.010087,0.18935,0,0.0027074,0,0.18558,0,0.002538,0,0.035139,0.00033495,0.00043837,0.043713,0.045502,0.00023256,0.00038709,0.041502,0.078654,0.00056619,0.12571,0.069499,0.12362,0.00045481,0.091344,0.089734,0.042217,0.041912,0.088154,0.092542,0.038046,0.028836,0.096281,0.10034,0.13334,0.027097,0.29749,0.0224,0.13187,0.034676,0.3275,0.031944,0.011144,0.10017,0.10883,0.012326,0.010539,0.12741,0.12605,0.011182,0.031596,0.26781,0.035528,0.00011977,0.032412,0.19664,0.027683,0,0.5397,0.35781,0.063565,0.018712,0.00031157,0.17651,8.3382e-05,0.019885,0.0001463,0.17467,0,0.0016512,0.028164,0.027832,0.002757,0.0022124,0.060727,0.062022,0.0024652,0.058872,0.15097,0.059671,0.0028492,0.12915,0.1144,0.12633,0.0033117,0.11278,0.12624,0.013591,0.034201,0.10763,0.12919,0.029772,0.014404,0.45023,0.039497,0.057181,0.034316,0.38905,0.027952,0.055607,0.045611,0.11293,0.01172,0.013198,0.086957,0.095728,0.011546,0.011023,0.10831,0.028505,0.01414,0.029262,0.20399,0.024914,0.016149,0.028517,0.09087,0.44314,0.36315,0.0045454,0.026914,0,0.00412,0,0.020687,0,0.0035579,0,0.0068867,0.000331,0.00034282,0.011275,0.0054305,0.00076474,0.00059987,0.010593,0.08523,0.01453,0.056778,0.011081,0.069952,0.014079,0.076042,0.016231,0.36062,0.32715,0.043788,0.12972,0.34755,0.3884,0.14794,0.075895,0.40618,0.050914,0.087198,0.08185,0.4137,0.066353,0.10466,0.05476,0.020184,0.031951,0.027894,0.015911,0.016125,0.031712,0.036718,0.022656,0.021495,0.021006,0.01561,0.00026033,0.02522,0.024908,0.032612,0.0014308,0.18799,0.075057
0,0.014617,0.11978,0,0.0055732,0.00013975,0.10736,0,0.0046766,0,0.020154,0.00018255,0.00034617,0.0122,0.019911,0.00037171,0.00010828,0.016367,0.070796,0.0013982,0.06946,0.052079,0.067085,0.00095721,0.068754,0.08521,0.019316,0.023249,0.063292,0.078291,0.020591,0.02093,0.090206,0.11295,0.13407,0.013846,0.28777,0.013715,0.13105,0.017277,0.35186,0.017048,0.016523,0.058593,0.068386,0.015815,0.014077,0.08971,0.087367,0.013619,0.044187,0.08684,0.040783,0.00026544,0.03678,0.098698,0.041175,0.00033532,0.70932,0.341,0.058799,0.022489,0.00010308,0.13163,0.00050267,0.02459,0.0010126,0.076011,0,0.0018187,0.033015,0.040212,0.002785,0.0020601,0.021401,0.025344,0.0027092,0.070627,0.19556,0.078024,0.0022285,0.049107,0.096413,0.042743,0.0023332,0.2379,0.23797,0.017417,0.011969,0.12619,0.10566,0.011136,0.017217,0.69972,0.029966,0.015863,0.021988,0.31911,0.017781,0.0157,0.030099,0.1083,0.010631,0.010083,0.047254,0.045939,0.0081076,0.01199,0.091778,0.017915,0.016092,0.011771,0.064702,0.011727,0.015148,0.016108,0.11082,0.26913,0.23399,0.0020319,0.034461,0,0.0021229,0,0.023351,0,0.001642,0,0.0096874,0.00053309,0.00035316,0.0073712,0.0041159,0.00034716,0.00025367,0.0056336,0.059365,0.010668,0.049891,0.01136,0.040013,0.0087149,0.055681,0.011133,0.44726,0.40296,0.027898,0.054746,0.26079,0.26911,0.07723,0.06216,0.60258,0.032327,0.040854,0.051501,0.23922,0.042017,0.069358,0.053561,0.015893,0.026213,0.01997,0.007525,0.0083946,0.026098,0.024003,0.022757,0.017738,0.022703,0.0095285,0,0.011572,0.028178,0.023906,0.00077878,0.15948,0.064858
0,0.0093699,0.10664,0,0.0026368,0,0.10066,0,0.0037262,0,0.015294,0.00027339,0.00014182,0.018673,0.013617,0.00021083,0,0.01451,0.053207,0.00081074,0.05045,0.060012,0.052098,0.00069834,0.057248,0.078685,0.018099,0.017106,0.053563,0.062463,0.013705,0.020767,0.076905,0.081647,0.15127,0.0098711,0.23442,0.0087505,0.15712,0.0081916,0.30843,0.0063336,0.011011,0.054604,0.052611,0.010929,0.0097449,0.054173,0.061755,0.010389,0.031549,0.082905,0.032716,0,0.039643,0.084286,0.038736,0.00017309,0.7622,0.35315,0.052818,0.021379,0.00018602,0.17877,0.00011509,0.020157,0.00063802,0.12758,0.00047536,0.0014557,0.043994,0.03357,0.0017241,0.0019024,0.032952,0.027554,0.0013865,0.085934,0.14673,0.090931,0.001385,0.078675,0.13657,0.077359,0.0014636,0.15338,0.18369,0.020788,0.017679,0.12414,0.13812,0.015658,0.016632,0.50932,0.03553,0.053306,0.021041,0.40881,0.028127,0.050966,0.032197,0.10644,0.0076476,0.010554,0.078354,0.068413,0.010452,0.0085782,0.11273,0.022776,0.011779,0.025451,0.11903,0.025235,0.012573,0.022305,0.14303,0.42177,0.31037,0.0029653,0.025126,0.00027718,0.0032934,0,0.023366,0,0.0029565,0,0.0069255,0.0010497,0.00091434,0.0057924,0.0031045,0,0.00052083,0.0061734,0.077829,0.011088,0.062872,0.0096411,0.045497,0.0090537,0.060781,0.013392,0.46791,0.35834,0.031109,0.089234,0.29851,0.27545,0.087289,0.077864,0.54062,0.066059,0.062536,0.049025,0.29815,0.053686,0.084435,0.079199,0.024986,0.032232,0.021176,0.011674,0.013817,0.020114,0.027743,0.038348,0.023336,0.017033,0.015711,0,0.015512,0.026128,0.030281,0.00057757,0.16588,0.061811
0,0.014734,0.16141,0,0.003576,0,0.13638,0,0.0035673,0,0.038192,0.00047827,0.00053419,0.016713,0.023712,0.00056951,0.00020433,0.033175,0.079299,0.00096669,0.053159,0.040683,0.051403,0.0015493,0.071819,0.078316,0.022121,0.015394,0.052318,0.044523,0.015086,0.027795,0.082942,0.068233,0.13321,0.015547,0.16186,0.014216,0.137,0.021537,0.2602,0.01744,0.0088734,0.060395,0.070989,0.0096322,0.014169,0.079476,0.088434,0.014031,0.030689,0.087966,0.027259,0.00033786,0.041799,0.13497,0.046148,8.0265e-05,0.76981,0.36039,0.069287,0.016567,0.00040025,0.2592,0,0.018323,0.00031176,0.14745,0.00078981,0.0030025,0.06719,0.067319,0.0038491,0.0044698,0.052602,0.051174,0.0030343,0.098203,0.20728,0.094329,0.0023261,0.074324,0.1324,0.079964,0.0043998,0.17919,0.2001,0.02925,0.015396,0.13148,0.12918,0.023004,0.023133,0.55645,0.047965,0.018967,0.029978,0.32571,0.032591,0.026903,0.047911,0.13654,0.0086481,0.0099439,0.078075,0.074778,0.01069,0.0090004,0.14226,0.012697,0.012819,0.0092488,0.15754,0.015452,0.013127,0.01217,0.21956,0.26157,0.27423,0.0042118,0.02899,0,0.0031635,0,0.025007,0,0.0022933,0,0.0091195,0.00044175,0.00039401,0.0061908,0.0074541,0,0.00051625,0.0095591,0.067674,0.015379,0.056828,0.011821,0.044429,0.014273,0.054518,0.015422,0.41083,0.42915,0.038792,0.066656,0.24446,0.30917,0.11573,0.093659,0.57925,0.041526,0.071998,0.055448,0.24562,0.060125,0.097137,0.055799,0.015857,0.028411,0.022673,0.012298,0.014392,0.026198,0.032497,0.022718,0.019969,0.016549,0.01098,0.00057591,0.0091786,0.023874,0.020172,0.00069638,0.13073,0.055717
0,0.015769,0.17489,0,0.0042343,0,0.13826,0,0.004536,0.00011273,0.039091,0.00018391,0.00026181,0.024738,0.0279,0.00025459,0.0003028,0.035696,0.08957,0.00051192,0.067283,0.042586,0.066993,0.0017849,0.088652,0.066387,0.039073,0.025903,0.05646,0.066869,0.016094,0.039423,0.077474,0.082751,0.14947,0.026383,0.18384,0.025023,0.13617,0.02435,0.21803,0.027464,0.0092318,0.086742,0.07822,0.0086431,0.015223,0.087683,0.091848,0.013786,0.0346,0.10014,0.033583,0.00012309,0.040405,0.15028,0.041431,0.00059408,0.75063,0.36498,0.073311,0.019558,0.0010199,0.18277,0.0010191,0.018489,0.00032768,0.15969,0.00088461,0.0037753,0.079011,0.083833,0.004072,0.0038957,0.041222,0.045344,0.0034941,0.13266,0.21716,0.12566,0.0032569,0.087889,0.12815,0.082894,0.0030222,0.22106,0.20326,0.031493,0.032813,0.13631,0.10891,0.031862,0.028621,0.56053,0.04906,0.028589,0.048791,0.31495,0.04646,0.035785,0.051171,0.13818,0.01133,0.013984,0.090924,0.095685,0.0095401,0.01182,0.13023,0.014681,0.013558,0.011292,0.1393,0.011965,0.015858,0.013018,0.1786,0.26607,0.28201,0.0032673,0.027305,0,0.0036811,0,0.023566,0.00022188,0.0022398,0,0.0052304,0.00048497,0.00085751,0.0080258,0.0069557,0.00041851,0.00041528,0.013208,0.069219,0.011942,0.060386,0.010955,0.052974,0.0074004,0.0573,0.013025,0.49505,0.39382,0.041993,0.078264,0.31064,0.29098,0.09829,0.081579,0.53159,0.0505,0.06639,0.06018,0.21157,0.049016,0.087783,0.055712,0.019843,0.028081,0.021978,0.0099165,0.010491,0.0273,0.033954,0.023443,0.018079,0.021015,0.0095316,0.00065743,0.010243,0.025422,0.023399,0.00078989,0.12769,0.062287
0,0.015725,0.16829,0,0.0034284,0,0.13288,0.0001552,0.0038,0,0.027172,0.00018388,0.00024464,0.026965,0.029179,9.0961e-05,0.00017347,0.035089,0.099862,0.0010694,0.074514,0.05165,0.07219,0.0013649,0.090447,0.063185,0.044032,0.026424,0.053579,0.061593,0.031184,0.033796,0.067934,0.072605,0.17613,0.016756,0.16084,0.020266,0.18399,0.027965,0.19416,0.026827,0.010212,0.079171,0.082237,0.011538,0.010824,0.089951,0.094511,0.012842,0.031929,0.12828,0.034024,0,0.033506,0.14723,0.038655,0.00029804,0.74012,0.37603,0.077622,0.022364,0.00109,0.28868,0.00044186,0.020774,0.00029035,0.17248,0.00038451,0.0029287,0.068195,0.065374,0.0043471,0.0044181,0.064469,0.07027,0.004457,0.12129,0.1987,0.1215,0.0044052,0.11923,0.10308,0.1075,0.0031712,0.22099,0.19085,0.050332,0.03394,0.13757,0.11586,0.041159,0.033418,0.4874,0.076796,0.01896,0.046789,0.24861,0.043123,0.019787,0.082691,0.18712,0.011273,0.012292,0.10177,0.10022,0.0083842,0.0080251,0.18187,0.013441,0.013918,0.011042,0.19447,0.0099385,0.012425,0.014199,0.19109,0.25802,0.29107,0.0029074,0.022529,0,0.0046911,0,0.024981,0,0.0014828,0,0.01198,0.00017843,0.00020222,0.0061536,0.0048773,0.00057126,0.00038145,0.010924,0.066678,0.015105,0.052772,0.012674,0.055895,0.0070524,0.055622,0.011293,0.45874,0.38051,0.042582,0.070432,0.29331,0.29511,0.10108,0.081477,0.56773,0.046472,0.071087,0.064875,0.24984,0.053979,0.089726,0.052241,0.013629,0.022044,0.025882,0.011749,0.009305,0.025905,0.03474,0.02028,0.016037,0.022957,0.012988,0.00056386,0.013333,0.026112,0.018277,0.00026979,0.11707,0.054373
